taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	confidence	label	dominant_habitat
99d7dd8fdd43cef331f256e86f097a82	Bacteria	Proteobacteria	Betaproteobacteria					0.982576509860943	Proteobacteria	Riverwater
b39be459cc96689db8cd6b00a0d86e8e	Bacteria	Proteobacteria	Betaproteobacteria	Gallionellales	Gallionellaceae			0.7634012923358936	Proteobacteria	Groundwater
7c342291a1c802d1945bf580a6ca8676	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		0.9998712844220158	Bacteroidetes	Riverwater
b7d6cf3f7467ca45087ca083796a0af0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.9895315212573862	Proteobacteria	Groundwater
040bd74a5c9b1a37501cd9fc4c554326	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	SCA1170	0.999978708830764	Crenarchaeota	Soil
cfcd66c1310f85d586280b6dbd829635	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		0.9999809904752434	Bacteroidetes	Riverwater
5da32e051bdda695c26f4cc556c3aede	Archaea	Crenarchaeota	Thaumarchaeota	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	symbiosum	0.9898780543668046	Crenarchaeota	Groundwater
3ebe761bfb1238c87195d431f41bf976	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		0.9999999911547661	Proteobacteria	Groundwater
095dcca0a1cacb655451100eb59c8ef1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae			0.778313066829534	Proteobacteria	Riverwater
6b235822a9e52c63e60c1bd0601cb114	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		0.999916329626019	Bacteroidetes	Riverwater
b0546a8c6a38415c52d2dc916319d3fd	Bacteria	Verrucomicrobia	[Spartobacteria]	[Chthoniobacterales]	[Chthoniobacteraceae]	DA101		0.9999999052362272	Verrucomicrobia	Soil
e8386d3a307c208c4b9f0a756259cd6b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		0.999999925260954	Proteobacteria	Groundwater
a9cdace376f468b22ea7bac7de7e029c	Bacteria	Proteobacteria	Deltaproteobacteria					0.7249359613396218	Proteobacteria	Sediment
dbe9c1a17d034dc956466d330b31888c	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.8623245898295334	Crenarchaeota	Soil
f34cdcd73e535507d29c29b19d01f658	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.9973729889079777	Proteobacteria	Riverwater
27af011f1ebcc0867bb168193e6a9d27	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.7400064314374897	Proteobacteria	Riverwater
107273e73071282e4d0f4a0b46548da5	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae			0.9999998752141657	Proteobacteria	Riverwater
38c27ceaed634984c1225a82648cf571	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		0.8108120365702023	Proteobacteria	Groundwater
868e0165fe32a8925b7f20afa5e1dbfc	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9982797248386173	Proteobacteria	Groundwater
c58e5bf355be030d93e26cfa7e766dab	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.7151376368051212	Proteobacteria	Riverwater
ab32275a7fc06a23c53f1b394cfe612f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	denitrificans	0.991603685987519	Proteobacteria	Riverwater
25e119f38effd7d58bf3442bd40eaf00	Bacteria	OP3	koll11					0.8198880289363752	OP3	Groundwater
2fac845da336657d55f1a9f350c6bc09	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae			0.9861839843440745	Proteobacteria	Soil
8562afaf3955423d4eda6d71b8b277d8	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41				0.9999999999959215	Acidobacteria	Soil
1427435456d4da78e4d4f36902b0a273	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera		0.9999993287232174	Crenarchaeota	Soil
8471dd8e0adf8dd9b11ce7621747787b	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales				0.9990485434079085	Proteobacteria	Riverwater
0bbef092010696a8be3f5940bdda4183	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.9712987309509208	Crenarchaeota	Soil
cc7257e130ecba99063e41685c252180	Bacteria	Proteobacteria	Betaproteobacteria	Gallionellales	Gallionellaceae			0.9351894350082571	Proteobacteria	Groundwater
02b4cbe5c2955ab2f66dc82cdf6dad64	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9307834307130415	Proteobacteria	Groundwater
7346ee25c4de4df48f80d736342c1c02	Bacteria							0.9999999999824185	7346ee25	Groundwater
a99652a3cbe93c3717ccad39abf8650f	Archaea	Crenarchaeota	MCG	pGrfC26				0.9970861174013381	Crenarchaeota	Sediment
67dd9b19095c87062715879e3da357d4	Bacteria	OP3	koll11					0.8673533098778259	OP3	Groundwater
36b97543fe5f44e30f46474e8c99f62e	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae			0.9999413859410627	Proteobacteria	Riverwater
69179c4a6011d0c9d30036cf18626520	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		0.9999994765385856	Proteobacteria	Riverwater
fc3f584449d707e80bd4aa0efcd65508	Bacteria	Proteobacteria	Gammaproteobacteria					0.9368317081794252	Proteobacteria	Groundwater
8abdf967e5b46a4af2dc34923219a392	Bacteria	Verrucomicrobia	[Spartobacteria]	[Chthoniobacterales]	[Chthoniobacteraceae]	DA101		0.9999998851507778	Verrucomicrobia	Soil
a8eafcc66f222ed14947b2179c816513	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	[Thermodesulfovibrionaceae]	GOUTA19		0.9999999999223661	Nitrospirae	Sediment
ffaaeeedff2c0260533887d9b88a3393	Bacteria	Proteobacteria	Deltaproteobacteria					0.9614576223151615	Proteobacteria	Sediment
8a4ccc3877595e1037ec26b0e058a54d	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	[Thermodesulfovibrionaceae]	GOUTA19		0.9999999996848601	Nitrospirae	Sediment
7ff346973a282aa55de296afdb5d74af	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales				0.9999989470424709	Actinobacteria	Soil
6193573d9d1a36cdefdf604d1cc988c1	Bacteria	Verrucomicrobia	[Spartobacteria]	[Chthoniobacterales]	[Chthoniobacteraceae]	DA101		0.9999989888184754	Verrucomicrobia	Sediment
dc2754c489f071a398ecb501b2fbe561	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		0.999999888144294	Bacteroidetes	Riverwater
3b753f3cfd086b302e4846641bbd15aa	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.7324126567678715	Crenarchaeota	Soil
bc3676c17839094c4fa8e33268905268	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.7320753864617248	Crenarchaeota	Soil
8599524cec26e00cc7df72e7ecc01220	Bacteria	Acidobacteria						0.9996768349932468	Acidobacteria	Soil
9bd7a18778ce1be172692bdb8c3e7bfc	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.8562651670183142	Crenarchaeota	Soil
3f52da87e4b1048bd243b4bfa26a7800	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	[Thermodesulfovibrionaceae]	LCP-6		0.999999999971763	Nitrospirae	Sediment
c617574a5fb330783ca03698a965b798	Archaea	Crenarchaeota	MCG	pGrfC26				0.9892538697675916	Crenarchaeota	Sediment
cd58a8379f5bc9097c1b01021daa6c62	Bacteria	Proteobacteria	Betaproteobacteria					0.9450077551331235	Proteobacteria	Sediment
8b91e5b1c412877f96a4a342ab6dc680	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		0.9999987291266283	Proteobacteria	Groundwater
3dbf66ee7707a9c91038139380697b07	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae			0.7406187685954521	Proteobacteria	Riverwater
3256bb824d3c3e59e2f91df2de5359e2	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.9629162085092722	Crenarchaeota	Soil
15cf48c25825941e0d72b74ede95cb6d	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	denitrificans	0.9889467530954354	Proteobacteria	Riverwater
69023e9c72ccf5e979a500bf1c235026	Bacteria	Verrucomicrobia	[Spartobacteria]	[Chthoniobacterales]	[Chthoniobacteraceae]	DA101		0.9996257357328159	Verrucomicrobia	Soil
635235400c4509aaf3f0d1611f19ae53	Bacteria	Proteobacteria	Deltaproteobacteria					0.9994844365251236	Proteobacteria	Sediment
26005dfb7ad2e8cdbb139846af329663	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		0.9865228980862434	Firmicutes	Soil
e8accbbab64dba2fe98edb7072796cc5	Bacteria	Verrucomicrobia	[Spartobacteria]	[Chthoniobacterales]	[Chthoniobacteraceae]	DA101		0.9999995052055314	Verrucomicrobia	Soil
4608fae4bbc9964cdd17af8782f2155e	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			0.9968261852862832	Proteobacteria	Soil
653334c36340a20181971e05d9b4e110	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.9710929634132693	Proteobacteria	Riverwater
f86222ce0aa7c48d5994451baf572b60	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9999986859750165	Proteobacteria	Groundwater
13c94683bc0368daf22efe280916acd4	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	SCA1170	0.9999777940436705	Crenarchaeota	Soil
3ab9af3e9d29ebb0b244558ddab132ed	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	SCA1170	0.9998939146771775	Crenarchaeota	Sediment
7fe5140fabab7789c1dbaa9a5939bedd	Bacteria	OP3	koll11					0.8193489969882417	OP3	Groundwater
649f026cd615015b1c0f8e760d309122	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			0.9999999828574176	Proteobacteria	Soil
c757ad670c5d796cb866c941c62c4e33	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		0.9999999999917861	Bacteroidetes	Riverwater
1bfcd3090155127b48c4480cdf6fe14c	Bacteria	Acidobacteria						0.997503150917489	Acidobacteria	Soil
a3fe6144bb655c43f48abfa8bc92709d	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	SCA1170	0.9999996867008953	Crenarchaeota	Soil
f7ea6d3245255cf0a50c2b31c370bd8f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.9034868316431499	Proteobacteria	Riverwater
6e6f306a337ba255a7f4a7f8469ff691	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae			0.849903393176704	Proteobacteria	Riverwater
126c3026c934b5c88542710fc0a9ba10	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira		0.999997223761528	Nitrospirae	Sediment
59dd6d3f3f896c4309537cf26c3597a3	Bacteria	Proteobacteria	Betaproteobacteria	Gallionellales	Gallionellaceae	Gallionella		0.9999907780362386	Proteobacteria	Groundwater
e55dd548b75c55e19d9ccdab6ea1067f	Bacteria	OP8	OP8_1					0.988255413331091	OP8	Sediment
bd8c256632d54573231e27266205af1b	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			0.7258657513985234	Proteobacteria	Sediment
65a75a16ddf0882daec9e72eea3aa180	Bacteria							0.9999999997037556	65a75a16	No abundance
ee172be429792d5363cc0edede32e944	Bacteria	TM7	TM7-3	Blgi18				0.9706108800670564	TM7	Riverwater
324792d80a7bdee8e81e5887b4504842	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae			0.9999978384639603	Proteobacteria	Sediment
7de8357661e8182771db98b376924183	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.999999144104091	Proteobacteria	Riverwater
3f5e3789e11d62ce7e242b09a7480e5b	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	[Thermodesulfovibrionaceae]	LCP-6		0.9996537873614494	Nitrospirae	Sediment
4457bfd8e0cc459a2088fdaa222aa3af	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		0.9995757640077059	Firmicutes	Soil
d32e579b3ae7b2aae8d5bf9f027c29af	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.7748462884025118	Proteobacteria	Groundwater
7e14ae416d669aef10d2dae09f7e57bd	Archaea	Crenarchaeota	MCG	pGrfC26				0.9931480826803056	Crenarchaeota	Sediment
e7bb9262d4a46496167a210fc459688d	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	denitrificans	0.9870600377426604	Proteobacteria	Riverwater
d829bee4984f82ffc2453212157caf96	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium		0.7814431779760365	Proteobacteria	Soil
19386012f47b4a8d83f8fa168376a505	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae			0.7380099849024471	Proteobacteria	Mixed
a08ee4a8aa1ece798d78fae2b9ad0401	Bacteria	Acidobacteria	[Chloracidobacteria]	11-24				0.9999999999505889	Acidobacteria	Soil
d8a60bf7621dd59dc59f19a8894129c9	Bacteria	TM7	TM7-3	Blgi18				0.9749770943318581	TM7	Groundwater
8f94f6db63717548ea994390efaf4ce9	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera		0.999999719707835	Crenarchaeota	Sediment
2eccc44734a79b8a2df00b6fb3334f8e	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	[Thermodesulfovibrionaceae]	LCP-6		0.9999855815674805	Nitrospirae	Sediment
d10c72b287f6e198757f9d267625d1ed	Bacteria	Acidobacteria						0.9989800750919304	Acidobacteria	Soil
ad53576cccb4fb7af5597cb3f5168ab2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9938643892640905	Proteobacteria	Riverwater
adf8882d5fd60155f03f9a52e900d32d	Bacteria	Proteobacteria	Gammaproteobacteria					0.914744047511487	Proteobacteria	Riverwater
c6f96c0b79d9a6b82fb53a5518bce977	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium		0.8501497580351316	Proteobacteria	Soil
6c4d9c0af1e5ee335acf31c2adea4e87	Bacteria	Acidobacteria						0.9481543600800887	Acidobacteria	Soil
2700161fea3aa737f125e20238356dc6	Archaea	Crenarchaeota	Thaumarchaeota	Cenarchaeales	SAGMA-X			0.9088086832761938	Crenarchaeota	Groundwater
f36c50279a8fa1c121cb9dda1ab1cb42	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9262042325739743	Proteobacteria	Soil
b5d22f80d3ed1c0a6a0303f8c7c34d1b	Bacteria	Proteobacteria	Betaproteobacteria					0.9999411370624647	Proteobacteria	Sediment
ee1800da494ba77e8e1d7d2e59a9a589	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41				0.9999996480447828	Acidobacteria	Soil
6e4b50a611f333bfb12f3b9a4a9e8b61	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41	Ellin6075			0.9999973242519915	Acidobacteria	Soil
f02be780d11ed72b29ee009f73dde2ff	Bacteria	Proteobacteria	Deltaproteobacteria					0.9478638312612272	Proteobacteria	Sediment
d059362ec038148f9c8d57dc9e6e2bb9	Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				0.9999050724219538	Cyanobacteria	No abundance
495619e6c51e1e0955975577268afaf7	Bacteria	Cyanobacteria	4C0d-2	MLE1-12				0.9999954434670499	Cyanobacteria	Riverwater
8735f92a7f18db944bc862777fbd3222	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9999999979647451	Proteobacteria	Riverwater
a046edb519c4e3cbdf77ada497c4d743	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.9985774638218162	Proteobacteria	Riverwater
c39e15de7f8295ecfed0969cd53b2126	Bacteria	Chloroflexi	Gitt-GS-136					0.9773385251214544	Chloroflexi	Soil
524f945306ac2c325b6027df82cc10c2	Bacteria	Proteobacteria	Gammaproteobacteria					0.9958119758496852	Proteobacteria	Sediment
74b0e284d972ddedb9ca556e2d0ca028	Bacteria	Verrucomicrobia	Opitutae					0.9951639029167412	Verrucomicrobia	Groundwater
8af9b72c1b3847562719d980e6cab6ef	Bacteria	Acidobacteria						0.9987958239273589	Acidobacteria	Soil
e1c536e5773f37480631b08be65bbb66	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera		0.9999998871395694	Crenarchaeota	Soil
7e7deb01f0491d33ecb87427fcbeb1ee	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae	Sediminibacterium		0.966068710615518	Bacteroidetes	Groundwater
7ef6a6f0dfd650a93138c85eebf1b5c0	Bacteria	Verrucomicrobia	[Spartobacteria]	[Chthoniobacterales]	[Chthoniobacteraceae]	DA101		0.9999969103520935	Verrucomicrobia	Soil
dab1160ee7a4ecf9945086ff09f99528	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9999981406796408	Proteobacteria	Soil
dbdf2bcf79be268ab72bcaebeb27b4c3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales				0.9999829800912213	Actinobacteria	Sediment
d91d91ddd239d382e64507aae73eba4b	Bacteria	Proteobacteria	Betaproteobacteria					0.7364496598978714	Proteobacteria	Riverwater
b590eb8bb692cc36076c9cadb6a10e79	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.9963376988428394	Crenarchaeota	Soil
637b9b3f4d1cbb1a10c07817619cdf69	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		0.9012469631975485	Proteobacteria	Groundwater
4804669ff00c7ec682696fdd03d60923	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			0.9999967073849866	Proteobacteria	Soil
2d16d001e21717f960cf771ae879b1dd	Bacteria	Proteobacteria	Alphaproteobacteria					0.9055070798179434	Proteobacteria	Soil
32935146e1792f6b87dee4909e73bca0	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	0319-6A21			0.9998722925825273	Nitrospirae	Sediment
1c7d2ad94334dd47c5d0181ab8aea2b9	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae			0.9999144688289876	Proteobacteria	Riverwater
d0dad971506647d25b7ec3c857964526	Bacteria	Proteobacteria	Alphaproteobacteria					0.9989639476474328	Proteobacteria	Soil
f1212845293be73b88dc58e1c449b027	Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				0.9997981818695073	Cyanobacteria	No abundance
c9d59b5dca26cd50adf46d0171c1e087	Archaea	Crenarchaeota	Thaumarchaeota	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	symbiosum	0.9929690001921875	Crenarchaeota	Groundwater
debe02fd9e20519d37ec03ff98fac594	Bacteria							0.9316081253032409	debe02fd	Groundwater
a59440b6560968dfe64c7db05674e0aa	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	SCA1170	0.9999777582728026	Crenarchaeota	Soil
5a3939939926c2e92b2b8a7cb5db164c	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.9884515571994866	Crenarchaeota	Sediment
202bd7715dd272fa41ddcfa5fb6702dd	Bacteria	Proteobacteria	Gammaproteobacteria					0.9998275205985832	Proteobacteria	Sediment
3872f985f67cbd4663c3696418de8e7e	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae			0.9997955707638442	Actinobacteria	Soil
249621361237480fe592ee63989393f8	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira		0.9999990100775801	Nitrospirae	Sediment
e46200cbc5748c2b9cc38f3ac2eac526	Bacteria	Acidobacteria						0.9986733278502257	Acidobacteria	Soil
47f2617de53ce85d035fd4d1cc587272	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae			0.9642279017823221	Bacteroidetes	Soil
08406fe484e9d5ecca13c9eb420edd69	Bacteria	Cyanobacteria	Chloroplast	Chlorophyta				0.9999942726201021	Cyanobacteria	No abundance
f9c1c7de158ab4d555ec46bec26478f1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		0.9999999732638262	Bacteroidetes	Riverwater
5617f721f124f6349c8c36c07a81f40a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales				0.999932686996885	Bacteroidetes	Sediment
a869b422007c6d75482b0e9e0338b95c	Bacteria	Acidobacteria						0.9978115807012492	Acidobacteria	Soil
3bf4d00fc2bd96c04242fb5d743b1daf	Archaea	Crenarchaeota	Thaumarchaeota	Cenarchaeales	SAGMA-X			0.9713092340451359	Crenarchaeota	Groundwater
ad145b5c8b7c9b7ffb1c647fa0da640d	Bacteria	Acidobacteria						0.995347020699203	Acidobacteria	Soil
ccb704979e2f0f23e17a2a4f84452edb	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae			0.999703494146488	Proteobacteria	Mixed
a1b5c22937f5d5a044f7d3d1769975c3	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae			0.9999930424977659	Proteobacteria	Riverwater
2b9f3a8f685d68714acd248e5e683700	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			0.9777417887192027	Proteobacteria	Groundwater
2423362976bf1630007ac522a08b07c1	Bacteria	Verrucomicrobia	[Spartobacteria]	[Chthoniobacterales]	[Chthoniobacteraceae]	DA101		0.9999847833148854	Verrucomicrobia	Soil
cea7cb895e7a2b5146a013ed6552cb5b	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales				0.77722131887041	Proteobacteria	Groundwater
202ce6f860232a24f74149629d1ed7e4	Bacteria	Acidobacteria						0.9998660110928828	Acidobacteria	Soil
f8b8173289056f3442317b4669562a60	Bacteria	Proteobacteria	Betaproteobacteria					0.9998716246234648	Proteobacteria	Mixed
69e60a7780ed19b0d4dfcaf34837aa88	Bacteria	Proteobacteria	Alphaproteobacteria					0.9841842525968839	Proteobacteria	Groundwater
c9dac1b01afbcbb851165547387c3f11	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]				0.9449977935361247	Verrucomicrobia	Sediment
11c18457aeb0716245485fc46fcf6d0d	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	0319-6A21			0.9999865920962381	Nitrospirae	Sediment
e4fcf8fefaf56504c1c86e726e73da77	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Z-35		0.7084238939424095	Proteobacteria	Sediment
10ca97370fd28b50264b7db977b37a7c	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41	Ellin6075			0.9999875897077711	Acidobacteria	Soil
8df2b2e6c1cb64bd18b81d5bae7f0898	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			0.9395863473050095	Proteobacteria	Soil
4f31fc43bb2ba611fa37c25e788fecf7	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9999989158212591	Proteobacteria	Soil
af062725e851baa19a57d27c454641e6	Bacteria	Actinobacteria	MB-A2-108	0319-7L14				0.9994744057694342	Actinobacteria	Soil
2bf142899c81428463a99a957238b10e	Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				0.9999578204467354	Cyanobacteria	No abundance
e1db33a84993493d3e11d49c08fb626f	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41				0.9999888609289183	Acidobacteria	Soil
e61909c47734f09af0fee590138bd47d	Bacteria	Proteobacteria	Betaproteobacteria	SC-I-84				0.9998244657163408	Proteobacteria	Sediment
bf3a1a4c1b84ea31505d1050de6beab1	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae			0.9999470795778196	Proteobacteria	Sediment
b37ae106bf540d3b79ef5a43c8a20184	Bacteria	Proteobacteria	Betaproteobacteria					0.9981051586842791	Proteobacteria	Sediment
240e0911a337bf2a4b0971b6b9149e75	Bacteria	Proteobacteria	Deltaproteobacteria	BPC076				0.999573257776854	Proteobacteria	Sediment
06e2475e5e67814fbf61e1f0995ca74c	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.9849620341044647	Crenarchaeota	Soil
c1ba9460c7bf03aa48206243533697a9	Bacteria	Proteobacteria	Betaproteobacteria	Gallionellales	Gallionellaceae			0.8859060313489411	Proteobacteria	Sediment
9af3467db68cf6063627304cecd46a65	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		0.9617256082810378	Proteobacteria	Mixed
eb2625c1474f98f554b002fcd5d1088e	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae			0.9998233437173041	Bacteroidetes	Riverwater
e8e085023dcb9c774741b435c2f2d29d	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	0319-6A21			0.9999735780656394	Nitrospirae	Sediment
8e19ba8bb73662af8e041e7e3ec420e4	Bacteria	Cyanobacteria	4C0d-2	MLE1-12				0.9999929383447117	Cyanobacteria	Riverwater
d48c719711aecb5919db2cd50c2e24cb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales				0.9998570101961123	Bacteroidetes	Sediment
337b14e1938677e488fda429b20b7e54	Bacteria	Acidobacteria	Acidobacteria-6	iii1-15				0.7851220737809161	Acidobacteria	Soil
824524feb0c02a3ced4ae28e8b3c89c6	Bacteria	Proteobacteria	Betaproteobacteria					0.9941804833309447	Proteobacteria	Sediment
