gene_id	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	_col_annotations_json
ENSMUSG00000045639	8.48592736179917	8.51542313302451	8.44124715428423	8.84258902714542	8.71431002154675	8.65014646848659	8.37300973081349	8.3648378356663	8.28561383185079	8.94650476105684	9.09536966339785	8.91883200209925	4.91508543955107	5.03508996769192	5.1806352490724	5.35683617212602	5.37322256198317	5.20646264033058	5.15782059219389	5.26342150056281	5.28036400906795	5.21741399672629	5.40719014548675	5.41321622677219	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
ENSMUSG00000015452	12.4997183750954	12.4894151970196	12.4737488285411	11.4084938717735	11.4431383602612	11.3261195054617	12.5659248758481	12.5815637402543	12.56452471821	11.463737461874	11.44590119136	11.477324757833	9.13469720969472	9.32290262242375	9.21265721559328	8.17094574689044	8.47496822251556	8.39295812153411	9.433593519176	9.37474968086346	9.17610576906877	8.28005726442536	8.30009211599913	8.24809651126019	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
ENSMUSG00000032135	9.76060048299209	9.81430356986269	9.84512952212052	10.8287668349608	10.8175193714414	10.7825443679413	9.66476439948699	9.61471933143363	9.61262105975153	10.6929386187644	10.7647664122026	10.7563123797902	6.98398467801957	6.96592760727926	7.00965441664863	8.1530117849971	7.97245076261461	8.00846245450056	6.81792707894342	6.95136663323286	7.01738065771336	7.22748149178325	7.15807120004933	7.16569497434664	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
ENSMUSG00000023927	8.58137787315579	8.79464032371239	8.73001541427903	8.73034000666628	8.72583167269461	8.80931571643361	8.43414497292171	8.50400568447501	8.72836885162509	8.98496861738365	8.85910325813414	8.8845633762245	5.68249240701069	5.71965159350931	5.62036990679532	5.7685501898141	5.32229157505406	5.67062441604734	5.48560214679073	5.69290252560582	5.64084813148665	5.62456577393067	5.84573608803603	5.56686889395227	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
ENSMUSG00000048489	7.65527805702492	7.7007786131676	7.26120309845764	9.04600218755456	9.29350760035308	9.00162819975695	7.26654698032223	7.10171897684184	6.86615935810259	9.85225543314	9.79343557730081	10.0465230579963	7.39207664938767	7.70842875969789	7.58066628598919	9.97590869857898	10.0370493567544	9.93296583647783	6.97731386507504	6.76956886884168	6.81244947654973	11.4542391610833	11.321200804683	11.2796229874979	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
ENSMUSG00000022893	10.1199278513899	10.1649557862196	10.2467741699398	10.3618651636651	10.2554694424851	10.3552928110554	8.87458067094735	8.96608623522655	9.05766991700728	10.5566377827266	10.4759140360663	10.5702837764126	7.40185990780065	7.21297305221619	7.37949390366916	7.86936108685709	7.73509688832425	7.9837286810002	6.15088940902581	6.45699800398861	6.30877545770348	7.92114925493388	7.88613875150151	8.07239820177867	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
ENSMUSG00000113581	7.95149302152799	7.91559877622919	7.66553502487163	7.97095245049998	7.85172211642322	7.70832330279596	7.60961666036635	7.46700563262492	7.82094815765447	8.35538826677411	8.49677294326275	8.37517742203835	5.10284478886968	5.03508996769192	5.29000444667972	4.9546644534737	5.14450328559388	4.86003103107203	5.15782059219389	4.98824452681194	4.87202177988319	5.40459168706669	5.01144322630228	5.16854716107216	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
ENSMUSG00000022157	8.88449339196164	8.98632715963677	8.80286322571265	6.58485891690096	6.56642044139352	6.6359028889966	9.15097508682547	9.06411090126651	9.0690536344767	6.38791522653169	6.48219668134701	6.42063967097605	9.46831030997305	9.50522935275115	9.51611981964658	6.39525005491212	6.33587015539133	6.36363828423749	9.63971243237534	9.6659857420536	9.58247521570386	6.3378503832306	6.22595006150022	6.42091153427229	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
ENSMUSG00000032186	7.4091160616969	7.55088702615609	7.54589149819005	7.75696366628743	7.72638259079683	7.91506924084518	7.56788427636861	7.48976653268471	7.52788292176659	8.16205304327679	8.24774283251472	8.1251308865302	5.10284478886968	4.92974604727956	4.87699022311942	5.15807358094865	4.89365542222484	4.95019151255524	4.45529019005668	4.98824452681194	5.04262432194344	4.86602723891085	4.77770583491453	5.10748538037154	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
ENSMUSG00000061718	9.23099444772067	9.32366790803704	9.37139372007772	10.1037938508546	10.0017681931991	9.92372199096074	9.19770428070431	9.29831397967327	9.18081841456531	10.5566377827266	10.5678334979661	10.4531696639961	6.43683473906437	6.53199323371373	6.39953428290486	8.07893027415863	7.82309447583516	8.1529018483948	6.57059438445107	6.38424267696811	6.42984329218859	8.65282957800932	8.50263712064737	8.55958024029697	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
